'id','coverage','number_of_frames','scanned','medium','print_type','physical_location','remarks','created','last_modified','collection_id','frame_size_id','scale_id'
'1151e167-fce0-4a76-a87e-0a1bf896c00f','Partial',15,0,'Print','B&W','Pecos','Ft. Stockton, Imperial','2018-02-07 16:10:09.591326+00','2018-04-07 18:43:02.241191+00','d48352d1-7654-4aa7-8ccb-d216569c6ae0','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'8e2197dc-6bdd-49f4-940e-8610ee1b8e1e','Partial',16,0,'Print','B&W','Lamar - Photo Room','Contains portions of Fannin County
UAG 6016','2018-02-07 16:10:16.339513+00','2018-06-29 13:58:12.023395+00','b9f0263f-a38d-4ec3-afe3-e3b05be4e426','a3b9aa31-af6d-4052-8f73-552545a13e09','3f608795-4d75-48de-8652-033cf1dfe7b1'
'28dc3627-925e-48d8-b99f-776fe557ec24','Partial',239,0,'Print','B&W','FC22D','','2018-02-07 16:10:13.320403+00','2018-04-10 18:51:12.127222+00','803021ea-fa55-4f31-a546-d7525b4a463c','a3b9aa31-af6d-4052-8f73-552545a13e09','6ebd8a5d-6c79-460b-b138-9e88ce08acc9'
'c960a3be-4d1f-424e-8a60-838ebc02c50b','Partial',939,0,'Print','B&W','FC18G','Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.
Contains portions of rolls 1-4.','2018-02-07 16:10:20.206651+00','2018-06-05 16:43:06.591285+00','bf17d9c5-b97b-4579-a80c-4e637e0f8f45','a3b9aa31-af6d-4052-8f73-552545a13e09','5671eca6-e820-48ee-896b-f424f75e1736'
'fcb03a16-d23b-45f2-957e-434fc12c0422','Partial',18,0,'Print','B&W','FC06C','','2018-02-07 16:10:22.654426+00','2018-02-07 16:10:22.654421+00','bc902e93-42b3-44d7-a65b-9142800e86ff','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'c2744937-d1e1-417f-a5dc-5efc3c42f140','Partial',32,0,'Print','B&W','FC09G','RANGE','2018-02-07 16:10:22.654426+00','2018-02-07 16:10:22.654421+00','bc902e93-42b3-44d7-a65b-9142800e86ff','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'fec7d16d-0d20-4c1f-ab82-a56e9fe8b387','Partial',40,0,'Print','B&W','FC05C','Covers northern half of county.','2018-02-07 16:10:22.654426+00','2018-02-07 16:10:22.654421+00','bc902e93-42b3-44d7-a65b-9142800e86ff','a3b9aa31-af6d-4052-8f73-552545a13e09','3817b188-a25a-44ee-b667-c36916463d87'
'15ba8d02-8882-4b41-84ce-7c955e07591a','Partial',6,0,'Print','B&W','FC35D','','2018-02-07 16:10:22.654426+00','2018-02-07 16:10:22.654421+00','bc902e93-42b3-44d7-a65b-9142800e86ff','a3b9aa31-af6d-4052-8f73-552545a13e09','809d41aa-4b09-48aa-989b-884723a26ba6'
'8d338cad-397d-4898-888f-94f7156147cb','Partial',167,0,'Print','B&W','Llano','Roll 6V.','2018-02-07 16:10:29.688428+00','2018-04-07 20:38:59.188229+00','ffffb463-cc27-4c4d-8797-2b12b9e8d005','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','f104920c-59a7-49d0-957a-5cc7451a2345'
'ac116e9a-73f6-437f-aec5-bf3c986ee77a','Partial',67,0,'Print','B&W','FC18G','Rio Grande.  Portions of rolls 1
Rio Grande River.  Portions of rolls 1','2018-02-07 16:10:31.763149+00','2018-06-05 16:43:45.528639+00','18c7e3a5-8759-492c-a051-9c9764257ecd','a3b9aa31-af6d-4052-8f73-552545a13e09','16153793-d427-4b91-8162-b626312ba708'
'ffad947c-f1d6-47b3-9c0d-656ef215d42f','Partial',40,0,'Print','B&W','JONES - Photo Room','','2018-02-07 16:10:18.165471+00','2018-06-29 20:39:09.236987+00','f7aac3cb-fe4c-42b6-a6a4-1c641ce5c4a5','a3b9aa31-af6d-4052-8f73-552545a13e09','fb69c82a-4f0c-4f39-8a92-e60cd8900060'
'52c84049-9029-445f-b896-062155f57d70','Partial',27,0,'Print','B&W','Rockwall','Lake Ray Hubbard','2018-02-07 16:10:21.39039+00','2018-04-07 21:05:40.699566+00','99277d2b-6dfb-40a6-a3cb-77ee4bae3dd2','dd9b6fda-7daf-4855-ab2f-6858f2ea8186','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'30003514-9321-48ec-b95e-52edbc70261f','Partial',300,0,'Print','B&W','FC45D','','2018-02-07 16:10:26.803515+00','2018-02-07 16:10:26.803509+00','a170f7cc-281b-48fe-a9cd-32e0680021af','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'c9ea35c4-1bb8-4fbf-a630-9c78305e8630','Partial',0,0,'Print','B&W','D11','','2018-02-07 16:10:27.447393+00','2018-02-07 16:10:27.447374+00','aece680a-0407-42a7-bc9c-0ad36329975b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'4d1418c2-f264-4b84-95e1-24527e5c469c','Partial',913,0,'Print','B&W','FC15D','Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.
Contains rolls 1-10.','2018-02-07 16:10:28.057498+00','2018-06-05 16:52:57.463385+00','1281138b-c45a-4ed4-b586-67cbb0dbd8de','a3b9aa31-af6d-4052-8f73-552545a13e09','1063ebec-c089-4afd-83b0-7e0617adf931'
'e0409f13-d425-4b13-8c91-772c3a393af1','Partial',23,0,'Print','B&W','FC35F','Roll 1:  133-138','2018-02-07 16:10:31.763149+00','2018-02-07 16:10:31.763143+00','18c7e3a5-8759-492c-a051-9c9764257ecd','a3b9aa31-af6d-4052-8f73-552545a13e09','6175becb-2f20-4293-92a9-3acf82650735'
'3f9eedd4-b643-4291-9e8e-d67eddf56927','Partial',0,0,'Print','B&W','FC18G','West edge of countyContains portions of roll s 1','2018-02-07 16:10:31.763149+00','2018-02-07 16:10:31.763143+00','18c7e3a5-8759-492c-a051-9c9764257ecd','a3b9aa31-af6d-4052-8f73-552545a13e09','945490d1-14e9-4417-b28f-1403593caba9'
'3ffa1fe0-c82f-465f-ba72-f402d6cb08fa','Partial',457,0,'Print','B&W','FC18F','Portions of rolls 1-3.','2018-02-07 16:10:33.773375+00','2018-02-07 16:10:33.773369+00','c116062b-dd3a-4a3b-ae22-d48d8d2c87f3','a3b9aa31-af6d-4052-8f73-552545a13e09','6f1fdfb9-8997-4868-863b-70b3e82adf8a'
'62fae156-9d60-4ff4-9543-be28660f1e2f','Partial',11,0,'Print','B&W','Dallas','Dallas
Part of TxDOT Dallas UR
Contains portions of rolls 1-3.','2018-02-07 16:10:08.714292+00','2018-04-07 21:39:59.708113+00','a7862ce2-de5f-4e10-96da-ab6f9931374d','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','5efda0af-9029-4756-9148-b8cddb2ed3c5'
'ff89151c-8ba8-4a3d-82f1-fded150eb4f9','Partial',3,0,'Print','B&W','Titus','Boarding Franklin County
Mt. Pleasant','2018-02-07 16:10:22.654426+00','2018-04-07 22:07:22.599492+00','bc902e93-42b3-44d7-a65b-9142800e86ff','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','9183abb8-4189-4850-9db4-62075ce2911e'
'd4fe0297-0749-4097-91bd-a13c3ef42a4b','Partial',22,0,'Print','B&W','Austin','','2018-02-07 16:10:26.803515+00','2018-04-07 14:50:06.1571+00','a170f7cc-281b-48fe-a9cd-32e0680021af','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'a254df25-e8e1-4ed4-91b4-6e7ea3159f8f','Partial',200,0,'Print','B&W','Dallas','Contains portions of rolls 4 thru 16.','2018-02-07 16:10:20.986596+00','2018-04-07 15:42:07.400302+00','1800f848-039c-47e3-a515-93d5ce61d1e7','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'7f5ca5aa-d4c0-4c3e-b680-09fa3d803a9b','Partial',500,0,'Print','B&W','Liberty','','2018-02-07 16:10:16.8651+00','2018-04-07 16:51:12.862976+00','96692633-ab85-4945-afb1-dfd1101d9423','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'a86ce5c6-06b7-4b9e-87aa-406159ca69e9','Partial',1,0,'Print','B&W','Wood','City of Winniboro','2018-02-07 16:10:22.654426+00','2018-04-07 17:19:25.882782+00','bc902e93-42b3-44d7-a65b-9142800e86ff','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','9183abb8-4189-4850-9db4-62075ce2911e'
'4770489c-b7c2-4020-8199-f7d48c9ea9b1','Partial',6,0,'Print','B&W','Hansford','','2018-02-07 16:09:47.945182+00','2018-04-07 22:11:52.927041+00','eba1df7e-a7ab-48d9-8a38-82fa81bc58e0','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'c8aef532-128c-49d0-ae77-7122cdb1a870','Partial',315,0,'Print','B&W','FC14C&D','Contains portions of rolls 1-3
Contains portions of rolls 1-3
Contains portions of rolls 1-3
Contains portions of rolls 1-3
Contains portions of rolls 1-3','2018-02-07 16:10:46.464504+00','2018-06-11 15:55:01.724191+00','16640dd4-902a-409f-99c6-3478c346c2f4','a3b9aa31-af6d-4052-8f73-552545a13e09','3e340398-eb33-42df-b041-71b388ad43d5'
'e3841016-0473-4d7b-bf2e-95d8a56e1d15','Partial',200,0,'Print','B&W','FC37C','','2018-02-07 16:10:34.428067+00','2018-02-07 16:10:34.428061+00','b50fc728-97f7-428d-b459-942b02a4199b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'cd673857-1dff-4f0c-ad52-7821a6f4a67f','Partial',250,0,'Print','B&W','FC 45C','','2018-02-07 16:10:34.428067+00','2018-02-07 16:10:34.428061+00','b50fc728-97f7-428d-b459-942b02a4199b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'dd9bd970-4617-4dbc-b682-558cd0f49cdf','Partial',274,0,'Print','B&W','FC35E','176-182','2018-02-07 16:10:34.428067+00','2018-02-07 16:10:34.428061+00','b50fc728-97f7-428d-b459-942b02a4199b','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'25775ab9-d4f7-498a-b661-aa84bce21aeb','Partial',100,0,'Print','B&W','Nueces','','2018-02-07 16:10:52.247136+00','2018-04-07 18:12:42.496699+00','52a62bc6-68b7-437b-afe5-6f5ea879c87b','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'e4acc0ae-8816-4220-8052-e7203c9cceac','Partial',400,0,'Print','B&W','Harris','Contains portions of rolls 17-24. Harris County','2018-02-07 16:10:34.428067+00','2018-04-07 23:52:48.250314+00','b50fc728-97f7-428d-b459-942b02a4199b','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'7bb50eb3-1e85-45e3-b0fe-c0f8eb0fd9de','Partial',300,0,'Print','B&W','FC01E','Contains rolls 2-4.','2018-02-07 16:10:37.594654+00','2018-02-07 16:10:37.594637+00','6678ff6f-93d9-487a-88d8-537cb787d52b','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'456f2d50-8d0e-4b79-83e1-b3e6c4bd3f1b','Partial',200,0,'Print','B&W','PANOLA','','2018-02-07 16:10:38.476371+00','2018-02-07 16:10:38.476365+00','e86ff613-591c-41a1-b84f-f8f34e0697b1','a3b9aa31-af6d-4052-8f73-552545a13e09','037cacd3-584d-4571-adc9-f329f959d251'
'9fccaab1-a04c-465c-a745-573192e3871f','Partial',300,0,'Print','B&W','HARRISON','','2018-02-07 16:10:38.476371+00','2018-02-07 16:10:38.476365+00','e86ff613-591c-41a1-b84f-f8f34e0697b1','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'c8f5f96a-4437-487f-b199-f12c273b920d','Partial',153,0,'Print','B&W','FC27G','Atlanta area; Contains portions of rolls 1-7.','2018-02-07 16:10:38.476371+00','2018-02-07 16:10:38.476365+00','e86ff613-591c-41a1-b84f-f8f34e0697b1','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'b140983f-991e-4e6d-9c14-a67b3b423ecd','Partial',9,0,'Print','B&W','Woods','','2018-02-07 16:10:57.73119+00','2018-04-07 18:09:13.053496+00','7ae5e9d7-141b-4225-b407-49220c6a042d','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'67835114-bc6f-4757-b52c-14625a46e824','Partial',54,0,'Print','B&W','FC12D','Contains portions of rolls 1-4.','2018-02-07 16:10:39.336648+00','2018-02-07 16:10:39.336642+00','91f8ec06-505e-4aad-a9e4-6347083cfd68','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'2bdbc63b-ec96-42b9-9674-6712486ee459','Partial',200,0,'Print','B&W','Tarrant','Contains portions of rolls 16-28.','2018-02-07 16:10:41.784462+00','2018-04-07 21:03:28.311173+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'69cb24fe-619e-4467-bc2b-78094bd89727','Partial',348,0,'Print','B&W','FC22C','Contains portions of rolls 1-5.
Contains portions of rolls 1-5.','2018-02-07 16:10:54.805098+00','2018-06-05 15:22:43.077256+00','cbf60fb8-32d4-463c-85f6-b5998e9cf83c','a3b9aa31-af6d-4052-8f73-552545a13e09','62bc56ca-9834-4cc1-bead-fbbcffd24acf'
'f3a21d8a-d12e-47bc-8a01-1610bf8f0939','Partial',511,0,'Print','B&W','FC18C','Portions of rolls 12-23.','2018-02-07 16:10:41.784462+00','2018-02-07 16:10:41.784456+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'702317e2-aee2-4e26-9448-454de58e1966','Partial',14,0,'Print','B&W','FC26E','Littlefield--Contains portions of rolls 1 & 2.','2018-02-07 16:10:43.256441+00','2018-02-07 16:10:43.256434+00','619105a5-d417-4030-9b43-77e777d80b26','a3b9aa31-af6d-4052-8f73-552545a13e09','44227738-419c-4ea8-9974-f9a3622bf971'
'1af7f215-ed1f-464f-9e34-afc6504bcf5a','Partial',87,0,'Print','B&W','FC45E','DFW Regional Trans. Study','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'd24cb0ac-ca4c-431c-8efc-a165411fbfe6','Partial',149,0,'Print','B&W','FC34E','','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'94658214-7f25-45ae-a8e3-177bc96c09df','Partial',149,0,'Print','B&W','FC34E','


','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','bce645b2-0e65-4cca-b61f-b704fbcda82e'
'c08e0c2d-a6bf-4f00-a9b9-59552ae42989','Partial',272,0,'Print','B&W','FC34E','','2018-02-07 16:10:44.753486+00','2018-02-07 16:10:44.75347+00','6a54be0f-f93e-4568-b5f8-591a69b0a7f7','a3b9aa31-af6d-4052-8f73-552545a13e09','bce645b2-0e65-4cca-b61f-b704fbcda82e'
'260e51b3-abda-4080-8fc6-3c5f16433679','Partial',167,0,'Print','B&W','Limestone - Photo Room','Contains portions of rolls 1-3.  Alternating scales.
Contains portions of rolls 1-3.  Alternating scales.','2018-02-07 16:10:50.673617+00','2018-06-29 19:15:30.624615+00','a91d00e2-ef39-4b5f-9c3e-6eb7f43a23d4','a3b9aa31-af6d-4052-8f73-552545a13e09','3b8a0fd0-6ef1-472b-b698-ae0cf41be719'
'f34715a9-035f-4bc2-8336-c6b169d1c490','Partial',279,0,'Print','B&W','FC20E','Contains portions of rolls  1 & 3.
Contains portions of rolls  1 & 3.

Contains portions of rolls  1 & 3.','2018-02-07 16:10:51.360883+00','2018-06-29 19:49:12.724072+00','2e16a177-db62-4c92-bd58-5cd98967f7d4','a3b9aa31-af6d-4052-8f73-552545a13e09','5671eca6-e820-48ee-896b-f424f75e1736'
'676e405f-1288-42ff-be57-77e96d8acb78','Partial',1,0,'Print','B&W','FC17G','Mt. Pleasant','2018-02-07 16:10:49.213267+00','2018-02-07 16:10:49.213261+00','e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'e95828d8-17e4-4a59-9d22-5b896c0651ad','Partial',81,0,'Print','B&W','FC17G','Carthage','2018-02-07 16:10:49.213267+00','2018-02-07 16:10:49.213261+00','e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'32326379-7d2d-43bd-b4f1-520c6a5f21ef','Partial',109,0,'Print','B&W','FC17G','Atlanta area','2018-02-07 16:10:49.213267+00','2018-02-07 16:10:49.213261+00','e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'a9782fea-a524-420d-8868-bba0fd8376fc','Partial',175,0,'Print','B&W','FC17F','Marshall','2018-02-07 16:10:49.213267+00','2018-02-07 16:10:49.213261+00','e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'6cba282d-2949-4214-859d-82a716614a8d','Partial',315,0,'Print','B&W','FC17G','Texarkana','2018-02-07 16:10:49.213267+00','2018-02-07 16:10:49.213261+00','e7955ce9-a0cb-4dd4-9e84-2309ac83ec6d','a3b9aa31-af6d-4052-8f73-552545a13e09','88549c04-efd3-4688-abf2-ff8f98690e6c'
'a5ad0989-2e13-4465-b0e4-7e86b8a85b14','Partial',875,0,'Print','B&W','FC20G','Contains portions of rolls 1 - 4.
West edge of county.  Contains portions of rolls 1 - 4.
Contains portions of rolls 1-4.','2018-02-07 16:10:53.036341+00','2018-06-05 16:27:02.91266+00','7913de7c-077e-4cf5-98f4-42ce957a1a47','a3b9aa31-af6d-4052-8f73-552545a13e09','3b29fbc1-ed42-42f2-81fc-6d158eb763f6'
'fa11a6ad-9d5f-4de7-be2a-b31757ca8357','Partial',15,0,'Print','B&W','FC35E','1KK-7 THRU 1KK-10','2018-02-07 16:10:53.8704+00','2018-02-07 16:10:53.870382+00','4b59d2e4-b695-433d-801f-ea544c7d6a12','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'dac9c0c8-d8fc-4366-af67-cf829961e5ff','Partial',1,0,'Print','B&W','Photo Room','San Antonio','2018-02-07 16:10:55.329097+00','2018-02-07 16:10:55.329091+00','2dca8673-9c76-4e36-b10d-b39bd650b847','a3b9aa31-af6d-4052-8f73-552545a13e09','57a1bdb1-a364-4f2d-8ad7-52198a40b3ff'
'0152fa16-386c-4b88-ad1a-94c10c2de54f','Partial',150,0,'Print','B&W','FC12D','Contains portions of rolls 1','2018-02-07 16:10:56.764169+00','2018-02-07 16:10:56.764153+00','e8733cf1-56fa-42ef-9800-9302c60f17e3','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'f5125cc0-1ff9-4588-9815-a984c22b4eec','Partial',32,0,'Print','B&W','Austin','Major cities.  Contains portions of rolls 2-4.','2018-02-07 16:10:37.594654+00','2018-04-07 21:09:40.617566+00','6678ff6f-93d9-487a-88d8-537cb787d52b','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'fcb86a60-c2c0-4170-9bdb-b261a3443a39','Partial',166,0,'Print','B&W','FC17E','','2018-02-07 16:10:55.897243+00','2018-06-05 16:45:17.659935+00','5cc095c4-b178-4807-a2e4-250ba3df6059','a3b9aa31-af6d-4052-8f73-552545a13e09','ae42b3fd-3d9b-4f35-881c-d14db4f4eec8'
'b47f94f2-8264-40b7-b99a-d27b3bb98f2d','Partial',0,0,'Print','B&W','A1','','2018-02-07 16:10:57.73119+00','2018-02-07 16:10:57.731173+00','7ae5e9d7-141b-4225-b407-49220c6a042d','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'dfb2db28-47a8-47d3-b97b-73389071eff2','Partial',0,0,'Print','B&W','A9','','2018-02-07 16:11:00.251269+00','2018-02-07 16:11:00.251252+00','56970bce-f04e-4973-a060-ea7ea7ae8e0e','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'0d4ad495-6b95-409b-b69f-cc62bdb247b0','Partial',80,0,'Print','B&W','FC16C','','2018-02-07 16:10:54.241382+00','2018-06-05 16:49:15.514514+00','c3e71c99-487f-44b9-aca1-631eefe299e3','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'9822da6d-080d-4561-97fe-f5de931813ba','Partial',69,0,'Print','B&W','BURNET','','2018-02-07 16:10:58.744423+00','2018-03-02 22:24:57.167315+00','634505c3-d2a1-42db-a5d9-da5a78d795ee','a3b9aa31-af6d-4052-8f73-552545a13e09','8a380674-d2f9-4762-b4c6-b8cd092a1d59'
'28f2b40b-eac0-4313-9c15-534a6e0f60b7','Partial',150,0,'Print','B&W','Hidalgo','','2018-02-07 16:10:57.086193+00','2018-04-07 13:24:04.856584+00','21c5bb65-eb6a-4df1-baa9-b1f27cf79331','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'b2935ce7-49df-4a0d-a12f-c47b284dc81a','Partial',125,0,'Print','B&W','Dallas','','2018-02-07 16:10:41.784462+00','2018-04-07 15:46:53.634572+00','cebd7a60-1e9d-46e4-9a92-3942fa964db2','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'c76c53a7-5b7c-4b33-b7b7-129057a19638','Partial',15,0,'Print','B&W','Stephens','Hubber Creek Lake','2018-02-07 16:10:39.336648+00','2018-04-07 17:39:28.623104+00','91f8ec06-505e-4aad-a9e4-6347083cfd68','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','037cacd3-584d-4571-adc9-f329f959d251'
'825513ac-6914-49d4-aaf9-c36a0e1401c2','Partial',5,0,'Print','B&W','Lee','Portions of rolls 10,11, &12','2018-04-07 22:25:34.175374+00','2018-04-07 22:25:34.175396+00','4d11c974-74c9-47d4-bb0c-152285014a65','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'769d40f3-0f02-4b13-ab8b-03ca9ab57e66','Partial',163,0,'Print','B&W','FC12E','Contains portions of rolls 1-4.','2018-02-07 16:11:02.693281+00','2018-02-07 16:11:02.693264+00','62d914a4-9e07-42b0-97ea-13f64730b617','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'35beb78c-1504-4d66-b9bc-c4ff4cfa9a6e','Partial',787,0,'Print','B&W','FC13D&E','Contains portions of roll 1-6.
Three Oaks
Contains portions of roll 1-6.
Contains portions of roll 1-6.
Contains portions of roll 1-6.
Contains portions of roll 1-6.','2018-02-07 16:11:04.150533+00','2018-06-11 15:51:58.469624+00','6f2f882d-f7e4-42f8-986d-f8289d36d2ef','a3b9aa31-af6d-4052-8f73-552545a13e09','233af657-eeec-4976-bb8b-25f6a9d7070f'
'8cebf583-3041-4608-bcba-9f619e67e3e1','Partial',17,0,'Print','B&W','HOCKLEY','Contains the following frames:  Roll 1:  1
PULLED.  Contains the following frames: Roll 1: 1
PULLED.  Contains the following frames: Roll 1: 1
PULLED.  Contains the following frames: Roll 1: 1','2018-02-07 16:11:05.360702+00','2018-06-28 12:50:56.660243+00','121c62a6-3070-4a98-aa33-d43f7d546dce','a3b9aa31-af6d-4052-8f73-552545a13e09','8a380674-d2f9-4762-b4c6-b8cd092a1d59'
'257cfc5e-30b7-4fb9-818d-f6131cddfc78','Partial',25,0,'Print','B&W','Hunt','','2018-02-07 16:11:21.852963+00','2018-04-07 19:00:48.476627+00','937d8ccb-396c-410b-a730-d086a7ea88d5','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'9c6d2f6e-3a4c-447b-8dc3-ab407eb5691d','Partial',0,0,'Print','B&W','FC36F','','2018-02-07 16:11:06.611723+00','2018-02-07 16:11:06.611706+00','4f0f34b2-3810-4ba9-ba1e-0d987c808ddf','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'3526f6c4-aee7-42ad-b752-2fdd74143f8f','Partial',70,0,'Print','B&W','Nacogdoches','','2018-02-07 16:11:21.852963+00','2018-04-07 19:14:08.551125+00','937d8ccb-396c-410b-a730-d086a7ea88d5','e02065f0-62c4-492c-ae83-7f94868bbb71','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'd9f6be32-d04b-452c-b6d5-4a0df786a3b7','Partial',57,0,'Print','B&W','FC01E','Stillhouse Hollow Lake & City of Belton;  contains portions of rolls 1-3.  Combined with 000025','2018-02-07 16:11:07.579478+00','2018-02-07 16:11:07.579472+00','fab5f6ab-fde0-40ae-9cb3-57c4a90afb10','a3b9aa31-af6d-4052-8f73-552545a13e09','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'7fbed3dd-eee4-449b-b97c-3f917c0c173e','Partial',150,0,'Print','B&W','HUNT','','2018-02-07 16:11:07.579478+00','2018-02-07 16:11:07.579472+00','fab5f6ab-fde0-40ae-9cb3-57c4a90afb10','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'80814aaa-3afe-4520-afa2-cdaa87185dfd','Partial',21,0,'Print','B&W','FC26E','Lake Texoma area','2018-02-07 16:11:07.579478+00','2018-02-07 16:11:07.579472+00','fab5f6ab-fde0-40ae-9cb3-57c4a90afb10','a3b9aa31-af6d-4052-8f73-552545a13e09','44227738-419c-4ea8-9974-f9a3622bf971'
'f8a8f9ca-5c62-4d3c-9b7d-6cb8ed8f89f9','Partial',43,0,'Print','B&W','FC26E','PAT MAYSE LAKE','2018-02-07 16:11:07.579478+00','2018-02-07 16:11:07.579472+00','fab5f6ab-fde0-40ae-9cb3-57c4a90afb10','a3b9aa31-af6d-4052-8f73-552545a13e09','44227738-419c-4ea8-9974-f9a3622bf971'
