"id","remarks","created","last_modified","collection_id"
"5e319f39-69b6-4e07-af9a-71f2a5224829","1 line index for Henderson Co.","2018-02-07 16:13:32.52452+00","2018-11-19 17:19:28.747169+00","0f9bef51-46de-4be8-8679-8bafb1c123f3"
"a93a34e4-c8ac-4a38-9e5b-0670594a3abd","No line index","2018-02-07 16:15:50.217535+00","2018-11-30 20:44:18.715541+00","047ec0c4-cd4f-4c50-9b52-25342c0592db"
"a360a1e0-37a1-4aca-868f-6bc3678d9db0","1 line index","2018-02-07 16:14:44.631558+00","2018-11-19 19:38:37.096372+00","b8166c64-54f5-46db-91f3-0afe31e39c99"
"bb1218f0-fe88-4152-9b75-aeacbb0d5034","1 line index","2018-02-07 16:15:04.64051+00","2018-11-19 19:57:12.359708+00","5402b653-a508-4584-8e42-cb9c8b06e5ef"
"c30ebd45-36f3-4b9d-a682-fdbef3c53a13","1 line index","2018-02-07 16:14:20.686068+00","2018-11-30 20:18:34.097179+00","832f9646-e395-4c8c-90bf-8ba22db86490"
"da609793-064c-458c-966d-f9623549ec8b","2 line indexes for Dallas 1958","2018-02-07 16:14:22.809836+00","2018-11-20 15:08:26.275494+00","6b83a5ca-2a64-4fd2-8435-bb222cd8e5c3"
"cd9874cf-d3d1-4b12-a856-f685ceec85fb","2 line index","2018-02-07 16:16:57.456362+00","2018-11-28 22:13:26.147523+00","852824db-d04b-4acb-9eaa-03ac54124a4c"
"e084ae9f-5bfb-4261-bdda-f1046e574df3","1 line index for Jasper 1968 in FF","2018-02-07 16:13:55.167476+00","2018-11-28 22:44:21.084657+00","b38ecaec-d5e7-471a-a6e3-b42484b9c941"
"cbc505ef-8e26-4a36-beb6-3864c59009c4","1 line index","2018-02-07 16:16:57.914691+00","2018-11-28 23:28:19.656178+00","553fb520-5561-4dbc-998d-04495d096de0"
"4f001c53-656f-420d-adee-aaadff2e853c","1 line index","2018-02-07 16:17:19.427138+00","2018-11-29 15:13:02.458554+00","61823a60-fe07-41e9-94f7-462dc7d23de7"
"8cf37922-231d-47a2-bcdf-83c6c24ff2b8","1 line index","2018-02-07 16:15:01.793119+00","2018-11-29 15:22:37.97607+00","205e7f4b-53cb-4403-83e5-184fddecb648"
"57907dcb-5cd0-46ed-9079-e61de3fc33d5","no line index for Henderson Co. 
no line index for Kaufman Co","2018-02-07 16:15:08.177074+00","2018-11-30 20:32:18.437646+00","a876b0b5-5040-4f85-9d7b-dd221942eb74"
"a0cd7ce6-e570-4c6d-9ca9-5d0225d3025c","1 line index for Lamb co","2018-02-07 16:14:48.400195+00","2018-12-12 16:20:35.56424+00","8d5434d9-6c1c-4925-ae99-b1d05eb1e399"
"73851de1-dd25-4c85-b80d-4851080fd870","3 line indexes for Kerr Co.","2018-02-07 16:15:58.923846+00","2018-11-30 21:23:46.410332+00","eb023a32-d369-49ea-8f66-4aa84466dda8"
"670306f3-6080-4654-a016-6fe520ec131b","no line index for Nueces Co.","2018-02-07 16:13:29.484227+00","2018-12-17 21:48:45.128855+00","583840eb-c582-4504-9ce3-88d696a85b11"
"049741ce-7273-4763-858a-cc4bba006eee","1 line index for Live Oak Co","2018-02-07 16:15:58.426635+00","2018-12-18 15:41:46.369346+00","72c4dc35-9d33-48ef-8427-deada260c649"
"8dab91be-169c-4cc5-9d31-a221a8028050","1 line index","2018-02-07 16:16:51.923663+00","2018-12-18 15:57:30.965789+00","f2d628b6-eb92-4ddc-a92c-d771db244c07"
"82873e7d-4371-46ca-ac27-24027a56a40f","No line index","2018-02-07 16:17:47.801989+00","2018-12-18 21:08:13.829515+00","44ff7ba6-b19d-474c-ac5d-768954c3b4ea"
"e56952fa-8db7-46d0-9b93-68d2ec5b6670","No line index","2018-02-07 16:13:30.691898+00","2018-12-19 15:23:02.23287+00","fac285f1-5192-42e7-a2ac-a97a6e4e2b2e"
"e02ba15a-df6d-4db5-952b-e29dd3666a18","1 line index","2018-02-07 16:13:24.35083+00","2018-12-19 19:58:24.247094+00","e494adab-d263-4e3f-a4ac-73d2e29e0e1c"
"3d0b814a-05ea-4827-b2c7-84be1d3b4794","1 line index for McLennan 1941","2018-02-07 16:16:15.206587+00","2018-12-19 20:02:36.712318+00","166e9344-d198-45ea-87fb-e67e753de2e0"
"fd91d201-f2e6-4594-97bc-f4ab25992443","No line index","2018-02-07 16:16:53.460879+00","2018-12-19 20:12:37.304329+00","2c79828f-3fe8-47bc-8285-87649988a168"
"57a77395-599f-49ba-a27d-bae374b2a203","1 line index for Midland 1946","2018-02-07 16:19:56.879959+00","2018-12-19 20:37:55.222317+00","932a0f4c-615e-40b2-abe6-6bab6961bf24"
"7da2cf20-2e0f-4b30-bf63-6cef3a237aa7","no line index","2018-02-07 16:18:53.053392+00","2018-12-19 20:44:21.153871+00","e7614ea3-acdc-46b1-bca3-5ba1b9414c4d"
"9fd2a065-a2a6-4975-91aa-0ecb0a59ee51","","2018-02-07 16:18:50.012651+00","2018-02-07 16:18:50.012633+00","3f17e7b3-291d-4899-b973-fc4cd47d29c4"
"4db97eb2-4e88-4b7e-b359-a6ea649643e3","1 line index for Midland 1972","2018-02-07 16:20:53.144917+00","2018-12-19 20:46:20.244199+00","8e88021f-69e7-4237-8287-f58b67b9a48f"
"3f43173c-9047-479f-a9ee-5d4b8689fdd2","no line index","2018-02-07 16:21:59.942888+00","2018-12-19 21:35:25.223018+00","7b2ea27c-ea2f-4a3e-aaa2-7f6f1b66af52"
"14daa697-c0b1-44fc-a5bc-980527f3f6cd","","2018-02-07 16:19:25.875005+00","2018-02-07 16:19:25.874997+00","0d7f3879-7648-431b-ac88-cfa0c0796823"
"34c34cbb-d860-4b87-aca1-dab4c3ed071e","1 line index","2018-02-07 16:20:32.753105+00","2018-12-19 20:54:35.94117+00","cc1facb8-7b25-4e08-87ae-83b45862ed4b"
"c30abbcf-6d2a-440c-b7a7-13918e5baf7d","1 line index for Robertson

No line index for Nacogdoches Co.

1 line index for Angelina Co.  Q:\Historic_Images\Angelina\Index\TXDOT_1980_LI_1.tif","2018-02-07 16:19:03.546999+00","2019-01-07 20:27:21.280002+00","ca5d3d99-40f4-4f4b-8f6d-072ec933514a"
"cd45eaee-ed12-48c8-a9a1-0f6ebe4d12d4","","2018-02-07 16:20:16.303995+00","2018-02-07 16:20:16.303977+00","8a4cb3a6-37f8-46f8-831f-702378884565"
"89f8e906-8e6e-4816-9db8-c0c15b6f8b47","","2018-02-07 16:20:16.890644+00","2018-02-07 16:20:16.890625+00","b220bde5-ed35-48a0-b156-be917d4d8153"
"272ad857-bd22-4b4a-9fa5-328dd2cf6375","1 line index for Moore 1967, not in box, check FF","2018-02-07 16:19:19.187125+00","2018-12-19 21:43:38.740247+00","0cf0f9a5-1ec9-4470-ae25-a8ad10a86b61"
"0f485d55-b7a7-4518-b80b-d6399bb2ec14","","2018-02-07 16:20:28.772571+00","2018-02-07 16:20:28.772553+00","3d41f04a-7bb1-4e10-9123-f0fa363b4a5e"
"f1c76b31-b0c8-4db3-ad03-6dc9040fddc5","Has line index for Aransas Co:
Q:\Historic_Images\Aransas\Index\AMMANN_1953_LI_1.tif","2018-02-07 16:21:44.744017+00","2019-01-07 20:29:31.29856+00","740b202f-3fd7-45bc-91ac-94871a18a258"
"d5eb9a32-30f3-4cb3-806d-ea8ec0f377b0","1 line index","2018-02-07 16:20:22.830782+00","2018-12-20 16:46:24.390795+00","54fcbe9e-ff43-495c-b524-6128218b7d1d"
"d5b38456-3cef-4c64-ba3a-63a39d1891c5","1 line index","2018-02-07 16:21:11.370871+00","2018-12-20 16:53:06.380921+00","2cc5e01d-9845-44e2-8776-960064a6dab4"
"52b72b95-d5c4-4e3e-84cf-a906680425e9","1 line index","2018-02-07 16:19:02.120239+00","2018-12-20 17:12:09.205191+00","f2deed1c-3010-4b06-a0fb-8c717271fdaa"
"a136b94e-69e7-40b0-b40e-a577cd9e7165","no line index","2018-02-07 16:17:54.408376+00","2018-12-20 17:14:48.403885+00","1177fe56-eae2-49a9-89a9-9905e75564e2"
"0df3a93c-c472-446d-a828-dd1573ba8a6c","","2018-02-07 16:21:02.806503+00","2018-02-07 16:21:02.806485+00","5dcfd1c4-3cc2-4d22-8905-cc91eb93aa96"
"a25250c4-605a-4f14-82c4-c549e90bcdc0","","2018-02-07 16:21:03.213346+00","2018-02-07 16:21:03.213329+00","ac96c44c-97fd-438c-a816-69feedfc33ad"
"17e818fd-4c6b-446a-84b8-206269cfe1de","1 line index","2018-02-07 16:21:02.397257+00","2018-12-20 17:40:40.203522+00","3f105bdc-eabd-441e-99d6-9d8a4199e022"
"18249f72-89d6-49e5-8717-8ba4f7ea5301","","2018-02-07 16:21:08.067233+00","2018-02-07 16:21:08.067216+00","8c0a11c9-d723-479f-b9aa-f4ec1ac16e94"
"e1307634-6b75-4abc-b554-fe59b670235b","","2018-02-07 16:21:13.789196+00","2018-02-07 16:21:13.789179+00","01af2560-4f24-412e-82a8-3689944d1df2"
"55aefca6-1394-49bc-b698-2be3421043f2","","2018-02-07 16:21:14.193478+00","2018-02-07 16:21:14.193436+00","fca550aa-3263-4c49-8947-ab2a04aaa966"
"1ce42ff0-bcf7-4ba4-b0eb-c2c876a05d5f","4 line indexes","2018-02-07 16:20:06.194806+00","2018-12-20 17:48:11.976672+00","ee8e7df4-5265-4d9a-82c4-6b4fba885e5e"
"ce7a0c30-e6d0-4316-9aa7-45875a52c37e","1 line index for Wichita 1979","2018-02-07 16:21:28.443367+00","2018-12-21 22:00:34.183155+00","cadce9b4-2236-4849-bbe7-b5f91c9e99c5"
"9df64dc8-23c6-4b7b-98cd-d5bc47b86173","","2018-02-07 16:21:38.404077+00","2018-02-07 16:21:38.40406+00","cb36ee19-213f-49cf-a789-ce6ece258dcd"
"3f7ae6c5-b949-42fc-9858-1487cb03c8bc","","2018-02-07 16:21:39.53584+00","2018-02-07 16:21:39.535821+00","566d2d87-f1d6-4b5d-8605-b034c0d44412"
"d5c51d9e-ca5b-4c79-bab7-88796cfc3ea5","","2018-02-07 16:21:39.941116+00","2018-02-07 16:21:39.941098+00","ce2a2ac2-4999-4f53-9957-cc9865a54a6d"
"7c748367-94a2-452a-ad35-228b2979f851","","2018-02-07 16:21:40.353141+00","2018-02-07 16:21:40.353124+00","c3478972-8b6f-4a02-ab44-6fc8fec204a2"
"d77888d9-0042-43ce-be70-efb67f079bc3","","2018-02-07 16:21:40.755452+00","2018-02-07 16:21:40.755406+00","6cede430-3f29-477f-9242-057f0059bd94"
"96995589-e007-4b97-a90c-245533d9d522","","2018-02-07 16:21:43.293465+00","2018-02-07 16:21:43.293449+00","027f692b-ca19-46e0-8ecf-940680169e13"
"cdd5437e-58a2-41a2-82f5-1b55bb7805bc","","2018-02-07 16:21:45.952173+00","2018-02-07 16:21:45.952156+00","8e46955c-d415-42f4-9389-52464dfc5d78"
"8e424333-df27-4d53-a69b-a7931d66f312","","2018-02-07 16:21:47.123975+00","2018-02-07 16:21:47.123958+00","4b7fb067-6918-417e-960f-5af9a9ed908d"
"395ef11d-769e-40f4-8765-2adebd2749d2","","2018-02-07 16:21:47.568262+00","2018-02-07 16:21:47.568244+00","afdaa277-d361-4d23-a36c-61da75f019a0"
"9b222b6d-e2f1-4404-8b5b-4dac7bdc568c","1 line index

Q:\Historic_Images\Martin\Index\USDA_1939_LI_1.tif","2018-02-07 16:20:41.872139+00","2019-01-07 20:55:17.834813+00","b2b8c2b5-af51-4ad3-9a06-50705658de0e"
"a62f9ce2-624e-4e54-9824-c5d4d5094bda","1 line index for Ellis Co.","2018-02-07 16:21:23.324055+00","2019-01-09 17:36:27.790784+00","c4db9883-f121-402e-a274-cd53d371960c"
"55df869c-91db-46b9-b300-61438f943c9d","","2018-02-07 16:21:56.328642+00","2018-02-07 16:21:56.328624+00","757b6879-4813-4547-b500-7bda19d4074c"
"a91bff5a-cee6-4e0b-9973-99c2c05bbe3c","1 line index for Cline Texas (Edwards Co)

No line index for King Co.","2018-02-07 16:19:47.866766+00","2019-01-09 17:46:26.834192+00","1b98b279-a4fb-41b6-8fec-12fadb0d3615"
"b613122a-de9d-42ee-866a-0cb6b3e8bd60","Line index for 1967","2018-02-07 16:19:19.87073+00","2018-04-07 15:42:55.638081+00","d7a51784-a51f-4f13-9be7-b99bd3f5c43a"
"13f5da36-42a4-4e16-a3d4-0e2b45f83069","1 line index for Colorado 1975. Line index only covers SW portion of the county surrounding Eagle Lake","2018-02-07 16:21:07.263671+00","2019-01-11 17:09:31.168446+00","3775c1bd-baa8-4d65-8d59-d7c131da9a9a"
"2f41c816-e2ee-4dfc-a741-ecf3917c90eb","1 line index for Lubbock 1983","2018-02-07 16:20:33.683846+00","2018-04-07 18:52:47.39152+00","9247bbdc-41e4-4c75-bee0-b26685366929"
"a03118d8-b07b-4998-912c-3b14a0fc9f05","1 line index","2018-02-07 16:20:38.847825+00","2018-11-28 21:17:55.345099+00","bba6c387-1e28-4f1e-ac42-38287a19f2b7"
"5a725bdd-cf34-4064-a2f6-3e3f54a8f336","No line index","2018-02-07 16:20:56.149732+00","2018-11-28 22:54:06.83834+00","29222d51-c989-4dee-a9ba-e949f2c31094"
"b8a7de4d-bb0f-4da6-a564-2c4efc0fc3e2","2 flight line indexes","2018-02-07 16:19:59.403378+00","2018-11-14 20:34:07.405083+00","af6c8225-a8fb-4ed1-8dd7-5f46afaaa785"
"46ec0521-0c9b-4848-a3c7-ca7e403d0070","collection has line index, not yet scanned.","2018-02-07 16:21:48.272102+00","2018-06-27 18:11:54.288+00","c15161b1-1825-45ef-addf-7db4a89a2e9e"
"4afcac6f-bee1-4bcb-81cc-c2a97dd995e7","1 line index","2018-02-07 16:21:09.277766+00","2018-12-12 16:10:29.646997+00","0c6666ae-5953-4cad-ba2e-b9712785d6d7"
"04cc59ec-4334-4d45-9c87-44b8c15da9b1","No line index","2018-02-07 16:19:57.895144+00","2018-11-30 21:40:40.18698+00","e492e2f5-f205-4708-a8b3-0e35e2d7e81b"
"1a9438f9-1a13-4ab9-837c-ca3933c6bc9d","Has line index","2018-02-07 16:19:53.59662+00","2018-11-13 16:29:01.45753+00","20e15005-9736-4f22-a325-3079aca31e90"
"2eb6012a-2843-4380-ae56-439b18e29f10","2 line indexes","2018-02-07 16:19:15.572716+00","2018-11-13 17:32:19.863878+00","add87959-dffb-47e9-a35a-f00d0e147b02"
"9132069a-ee06-4954-8671-dd7091baeb2d","1 line index","2018-02-07 16:21:57.50501+00","2018-11-13 17:50:24.284424+00","d40ea992-3c3c-4a3a-b2e0-38abf521c3aa"
"c2a848f5-50b6-4272-890b-6933f614a90b","1 line index","2018-02-07 16:19:25.179963+00","2018-11-13 19:42:58.745412+00","b99696a2-6509-4fbe-8f65-3d30779d3d2d"
"0fe48a13-78a3-4398-9e3e-ad5038515f33","Has line index","2018-02-07 16:21:15.450114+00","2018-11-13 20:12:39.903875+00","0cc94aca-18d1-4be1-8723-38cdc76a8acf"
"506d1189-eedb-4a90-9684-b538e5efbdda","no line index","2018-02-07 16:21:42.849569+00","2018-11-13 20:15:38.523945+00","f27ad861-f770-4684-ba6d-34bfc93032ce"
"92c08d37-56f0-4783-a933-9b17ecafafa7","1 line index for Bowie Co.","2018-02-07 16:20:15.899983+00","2018-11-13 20:53:26.720972+00","f8cba740-2e1f-490a-8cf3-ad71bf661fbf"
"df4b750b-cc93-41c7-a843-8672c3454b83","no line index","2018-02-07 16:20:03.544518+00","2018-11-13 21:04:47.505042+00","5ffdb460-7908-44b0-b3ab-5086357e56e1"
"7dedf90d-d75c-4d64-a96c-42136a705c80","Has 1 line index","2018-02-07 16:18:37.735887+00","2018-12-19 15:10:56.963562+00","98c85465-ed16-4713-b92f-be1f054ecef4"
"49bd179f-a055-48d1-9c10-e3cb1bb49ca8","Has line index","2018-02-07 16:19:31.795369+00","2018-11-13 21:47:39.303916+00","6215d500-3643-404f-ba63-e1f2a400719a"
"9ea7d34f-ce95-4a85-8296-5a91644ef8de","Has line index","2018-02-07 16:21:59.177917+00","2018-11-13 22:04:17.300923+00","feada9a4-7d53-40a3-8980-285ad137ff57"
"20ba545f-43aa-45d2-a059-a0890a4a2161","1 line index","2018-02-07 16:21:01.076195+00","2018-11-14 15:45:06.662375+00","5ee47496-8c86-4edf-8f11-95f3f9bc341d"
"d0800733-0441-401f-be68-81253f014517","1 line index","2018-02-07 16:20:29.575391+00","2018-11-14 22:55:14.379316+00","d1b5b195-98ab-4b58-96e2-ae2120583ce2"
"8b7b61a6-045c-40e9-b539-d35ef51d8905","has a line index for Gregg Co.","2018-02-07 16:20:19.377984+00","2018-11-16 19:48:40.744449+00","a7c97c7f-df94-47c1-a18c-7f16dc4c1d3a"
"d03cb8d4-f1be-4907-a742-6f329d5f0564","1 line index for Guadalupe Co.","2018-02-07 16:19:59.88553+00","2018-11-16 20:07:04.147486+00","e9d8c01e-ccbf-4382-87c6-9d8273af971e"
"b51f172e-7057-4e6a-a82b-18bb596357f8","1 line index for Hamilton","2018-02-07 16:20:38.365882+00","2018-11-16 20:23:56.752714+00","648e8393-b3fc-419f-acf4-9012f662574a"
"8413d5e4-3444-4586-87c8-99d88d88ee54","1 line index available","2018-02-07 16:21:26.086974+00","2018-11-19 15:17:28.381818+00","c4bf43cd-1feb-4b06-8172-4165e82d04d7"
"ae559df9-cc92-4c7d-bdf7-dbc372f24b6b","1 line index for Hays Co.","2018-02-07 16:20:44.844601+00","2018-11-19 17:05:12.613602+00","ca701ad0-2d64-4560-a834-bbce1930bb62"
"d00ef605-6e12-40bb-b6e3-6ecaa2bd67cb","1 Jim Wells Co line index","2018-02-07 16:19:24.486643+00","2018-11-28 23:37:05.594305+00","5195bc78-0358-4359-b2a5-3b0f53b74a72"
"1a199f4d-a600-445a-96c7-204628a0404a","2 line indexes","2018-02-07 16:19:54.642858+00","2018-12-17 21:19:13.892984+00","8deb34ec-cc64-44f0-9895-1423b8d361db"
"af6ac7a0-348e-4ba3-be6c-36b22636f521","1 line index","2018-02-07 16:19:52.256671+00","2018-11-29 15:52:49.872986+00","9e7861be-eca9-4086-a276-c8b7a8273740"
"4c75d88d-76c0-4835-958e-e8ad67cc08d7","no line index","2018-02-07 16:19:03.03698+00","2018-12-12 15:08:22.068003+00","681c8617-fb37-4e09-b095-819ee5352c4a"
"bf197a16-1225-4c46-ba6f-9eab15705da8","No line index","2018-02-07 16:21:44.339946+00","2018-12-12 15:56:03.545621+00","a45714ef-514d-4fc5-9039-92066a861793"
"7607c03e-e72e-4c15-89e7-6228cbf890f0","Collection has 2 line index in box","2018-02-07 16:21:31.955862+00","2018-12-12 15:57:44.053428+00","8a2926b0-b298-4b34-9565-50a188a86e5e"
"8f392383-0312-4255-b7e0-e94d91a5be0a","1 line index","2018-02-07 16:20:58.606927+00","2018-12-17 21:28:06.834741+00","a39a6af6-83c0-4627-88ee-98a40b2564d5"
"f535b48b-794a-4ba8-a83e-31c815a96aaf","No line index for Marion Co .","2018-02-07 16:20:48.04803+00","2018-12-19 14:43:36.813871+00","d700abb8-dc01-4245-8ecc-a7254bf71032"
"614457f5-18f5-4ace-8691-cdf5ba130e52","2 line indexes","2018-02-07 16:19:09.450743+00","2018-12-17 21:31:08.605339+00","8ae214f9-89c9-4045-a0eb-1e595fa2d0e4"
"a4903adf-5047-4a29-b80c-ffe3a1aca528","1 line index for Matagorda 1943","2018-02-07 16:19:40.57862+00","2018-12-19 15:04:41.724304+00","abd2ff7e-e89c-4ff0-90d4-2b1ce3cb56c0"
"1ff004ba-810a-4617-a622-9b82f8416994","1 line index for McMullen 1946","2018-02-07 16:20:29.173716+00","2018-12-19 20:17:59.540058+00","6f62ad2a-fa39-48d4-8d83-8891f9377bbc"
"b9ae0651-e1b6-4c8c-ba03-bd9c38fb9e50","2 line indexes for Medina 1940","2018-02-07 16:18:46.112395+00","2018-12-19 20:21:23.475738+00","0bc68ae7-8091-4b2e-808d-e90494aaf0ab"
"3ac9ca5c-ff25-46d2-a35b-d929fa29701c","No line index","2018-12-19 20:25:45.708854+00","2018-12-19 20:25:45.708875+00","415dcf33-a083-4f92-8dea-7a3325b19661"
"b239ebc4-6222-4920-8820-e0f8a47f16fd","","2018-02-07 16:22:06.185129+00","2018-02-07 16:22:06.185111+00","a753346a-ac9b-4059-ac9f-bf23f7405afb"
"e3c07967-f524-41d1-8f72-01b540da1915","1 line index for Randall 1967.  not present in photo room","2018-04-07 21:50:42.755779+00","2018-12-19 20:51:54.917739+00","254739c9-2bd5-4ea2-926b-11ab08711d1d"
"2e440261-20cb-4dcc-857c-523b26bd7133","1 line index for Moore 1941","2018-02-07 16:23:52.250565+00","2018-12-19 21:02:53.070622+00","4445bcb1-7967-49a6-9035-33d9b075bb4e"
"c86610be-fba7-4706-9c03-99411bb414af","No line index","2018-12-19 21:11:22.920298+00","2018-12-19 21:11:22.920319+00","7045f857-a6a3-4e43-a6f8-5441c11b20ce"
"6106baaa-b48a-4d7e-afe7-e1e1864a2c23","1 line index","2018-02-07 16:24:44.350107+00","2018-12-19 21:23:11.332146+00","f9445399-d381-422c-8d1a-41460d1dddee"
"31473991-31a6-40ca-a446-a5d7ad844ee3","","2018-02-07 16:22:55.60134+00","2018-02-07 16:22:55.601331+00","475f6dcb-e99b-4ebe-ad3b-48c3b7e4da7f"
"8fd816d8-f1f6-4f22-9992-90d5068616d2","No line index","2018-12-19 21:25:02.359716+00","2018-12-19 21:25:02.359736+00","b653d682-bc13-4bfb-8a85-1a74a747fc0f"
"09d9e341-6fbf-4b0a-9e75-600e64994ff0","","2018-02-07 16:23:38.877634+00","2018-02-07 16:23:38.877626+00","50cc8bb0-8a15-4958-8e2b-8ceb401c9dcc"
"7b99cf16-97aa-45ee-840e-9de690df38c9","1 line index","2018-02-07 16:14:32.167308+00","2018-12-19 21:44:45.047251+00","ec0200be-82b0-499e-a038-7f00e20b5cf0"
"762caf8c-6379-41ee-b479-cf85a03d8893","1 line index","2018-02-07 16:23:28.87663+00","2018-12-19 21:54:34.9434+00","057dad51-5936-480a-b13d-167fa532237d"
"48b96048-a337-4265-9acb-3807c0c769e3","No line index","2018-12-20 13:28:43.908396+00","2018-12-20 13:28:43.908416+00","baf1420a-695b-4aea-9c07-64930df068e3"
"d470f1dc-07a1-471d-84a2-9780017c71fe","No line index","2018-02-07 16:23:18.952876+00","2019-01-02 14:25:54.244303+00","1cc3867c-d8ee-4b6a-a416-50a850c3c35e"
"7b0e8f7d-1691-49ba-8d46-05e45d448c80","Q:\Historic_Images\GLO\Index\GLO_1979_Copano_Bay_East.tif","2018-04-04 18:16:45.651435+00","2018-04-04 18:16:45.651455+00","bf3cf7ca-486b-463f-afb3-91946f0cf543"
"6e8a6cc9-4a65-4fbf-92b1-54b716fe54b7","Q:\Historic_Images\GLO\Index\GLO_1978_Galveston_to_JamaicaBeach.tif","2018-04-04 17:02:30.893246+00","2018-04-04 18:29:53.499263+00","b4775378-3a6c-41b7-a2a1-99ec59cd0ca7"
"23badcf4-217c-4e68-8426-133d9c1b3f2a","Q:\Historic_Images\GLO\Index\GLO_1979_PortBay_CopanoBay.tif","2018-04-04 16:19:02.603297+00","2018-04-04 16:39:35.897725+00","68c63165-9340-4de8-8030-3779aa195b4c"
"79c95c6d-8d24-436f-a060-2b92b6b51242","Q:\Historic_Images\GLO\Index\GLO_1978_Tiki_Island.tif","2018-04-04 16:48:29.400895+00","2018-04-04 16:48:29.400915+00","acb6b1e7-9073-471f-8ab0-4757e7a2b3fd"
"e6c798c0-9073-4962-9cea-4e173ccc2311","Q:\Historic_Images\GLO\Index\GLO_1978_SanLuisPass_to_Seawall.tif","2018-04-04 16:56:07.616057+00","2018-04-04 16:56:07.616077+00","fdd1f3d4-e7b3-4098-9b89-113a6c80f03e"
"1c47490e-68a9-436e-af7e-647e0760c5ce","Q:\Historic_Images\GLO\Index\GLO_1977_Matagorda_Island.tif","2018-04-04 16:55:48.336006+00","2018-04-04 16:57:55.599157+00","6277717e-ba16-4b50-8034-985bcd8d5c1b"
"4909ccfc-5dc2-407c-8a31-b9b079b65a45","Q:\Historic_Images\GLO\Index\GLO_1979_Neches_River_Jetties.tif","2018-04-05 17:14:11.429143+00","2018-04-05 17:14:11.429163+00","816e8de1-0927-40f5-87d2-0c8c6988307f"
"4163806c-b23b-450f-b032-bd0e69c89b1f","Q:\Historic_Images\GLO\Index\GLO_1979_Bolivar_Penninsula.tif","2018-04-04 17:10:02.555712+00","2018-04-04 17:10:02.555732+00","816e8de1-0927-40f5-87d2-0c8c6988307f"
"830f57f7-5381-40c4-ae69-cb29e9801253","Q:\Historic_Images\GLO\Index\GLO_1979_Copano_Bay_Westside.tif","2018-04-04 18:19:56.842104+00","2018-04-04 18:19:56.842125+00","61c2ae45-fac5-4dc7-8db5-9a0c101f8d6f"
"c76067ba-6e7c-4d4d-8871-c019c7cadc5d","Q:\Historic_Images\GLO\Index\GLO_1979_Mustang_Island.tif","2018-04-04 17:19:52.110641+00","2018-04-04 17:19:52.110662+00","b24ab74e-bb68-45f2-ae7f-d24b7c35096d"
"82b9d6c9-aa48-40c0-8773-ca737a18dfdb","Q:\Historic_Images\GLO\Index\GLO_1978_AransasPass_RedfishCV.tif","2018-04-04 17:40:41.399088+00","2018-04-04 18:28:09.969918+00","2bcc6b2c-fc85-478f-8fed-2611a8495b46"
"19d88fd0-eae4-4764-aff6-e74d8c6efe9c","Q:\Historic_Images\GLO\Index\GLO_1981_Lavaca_Bay.tif","2018-04-04 17:50:20.397579+00","2018-04-04 17:50:20.397599+00","020e9f9d-fc3d-4dfe-9494-dd8c1817f691"
"ee5d9021-d3f3-4ae3-81e1-75093c7af113","Q:\Historic_Images\GLO\Index\GLO_1983_CC_Shoreline.tif","2018-04-04 17:55:39.83204+00","2018-04-04 17:55:39.832063+00","30871f6e-ca18-417d-8db5-e8ea1d8cdb4b"
"90d84a2e-5f9e-435f-98e9-150be80929fb","Q:\Historic_Images\GLO\Index\GLO_1978_Presidio.tif","2018-04-04 17:59:16.283944+00","2018-04-04 17:59:16.283965+00","0ba367dc-40ec-4f68-badd-9cff43b340fc"
"a26ea430-cdad-4ba6-bc8b-e02018de5eab","Q:\Historic_Images\GLO\Index\GLO_1979_Corpus_Christi.tif","2018-04-04 16:22:26.556348+00","2018-04-04 18:25:00.129467+00","5a1a2d7b-107b-400b-bbc3-946d7831e5ea"
"8454d127-2a66-41ef-a074-ff4a17f7e69a","Q:\Historic_Images\GLO\Index\GLO_1979_Flour_Bluff.tif","2018-04-04 18:12:06.597285+00","2018-04-04 18:12:06.597306+00","3245ed8d-ecaa-4b9f-854c-d51e8f24142d"
"cbf52d22-e206-4004-9abb-92bc2798e82b","Q:\Historic_Images\GLO\Index\GLO_1979_CrystalBeach_JohnsonBayou.tif","2018-02-07 16:15:59.840925+00","2018-04-04 18:13:48.110209+00","4b2fdf65-3b6c-44c9-a326-088c325a7bd5"
"72ac6ba0-3254-401f-b42c-6f30843aa870","Q:\Historic_Images\GLO\Index\GLO_1973_Laguna_Madre.tif","2018-04-04 18:13:48.113318+00","2018-04-04 18:13:48.113339+00","4b2fdf65-3b6c-44c9-a326-088c325a7bd5"
"eb8ab234-471a-41ce-aaea-1f62fc34a9ff","Q:\Historic_Images\GLO\Index\GLO_Port_Alto.tif","2018-04-04 18:13:48.116336+00","2018-04-04 18:13:48.116355+00","4b2fdf65-3b6c-44c9-a326-088c325a7bd5"
"a97b14f5-d7b3-4aa2-9f1f-080975bea219","Q:\Historic_Images\GLO\Index\GLO_1979_Copano_Village.tif","2018-04-04 18:13:48.119072+00","2018-04-04 18:13:48.119092+00","4b2fdf65-3b6c-44c9-a326-088c325a7bd5"
